energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,timestamp,hyperparam_alpha,hyperparam_kfold,hyperparam_max_iter,hyperparam_seed,perf_top1_accuracy,perf_top5_accuracy,perf_top10_accuracy,perf_top20_accuracy,hyperparam_alpha_x_is_parallel,hyperparam_kfold_x_is_parallel,hyperparam_max_iter_x_is_parallel
0.5452503372345542,0.48739219141317996,0.543219442359683,0.586799344757269,0.5863610760540101,-0.20595573300135478,0.981340631262713,0.9207837860379942,0.898844555990634,0.539549791318179,0.8291236659961609,1,2025-12-23T07:28:00.862568,,,,2817.0,-1.8210123485749625,-0.50159073504283,-0.42620555823337025,0.7589709258986621,,,
0.5303437731752586,0.4396697993817399,0.5271368910382511,0.5913684235982251,0.5927038038618854,0.41296094542172246,0.9818127659315763,0.9158430510414189,0.898844555990634,0.5797149652463073,0.8291236659961609,1,2025-12-23T07:46:00.838754,,,,6168.0,0.8745651410919193,1.461155619472696,0.9771542066814273,1.2143534814378494,,,
0.43585845587286315,0.3599523948311067,0.433173269937796,0.5920608343484216,0.57734772601124,0.7008773386640511,0.9028932546444144,0.9196729181333433,0.898844555990634,0.6570166206340647,0.8291236659961609,1,2025-12-23T08:03:33.993300,,,,933.0,-0.47322360374152156,-0.10904146413972482,-0.42620555823337025,-0.6071767407188994,,,
0.5088812851926021,0.459809249100668,0.5071622473180468,0.5929357286367327,0.5853595927159244,0.3487493757058076,0.9735240999783692,0.9239892236644824,0.898844555990634,0.6099592172192108,0.8291236659961609,1,2025-12-23T08:21:29.348137,,,,1396.0,0.335449643158543,0.6760570776664856,0.5093676183764948,0.303588370359475,,,
0.5623026486190977,0.476301987730402,0.5592654583024402,0.5908264451711784,0.5870287316127337,0.7539036672036454,0.990913260109949,0.9363460634052293,0.898844555990634,0.5761484050166079,0.8291236659961609,1,2025-12-23T08:39:36.337732,,,,5397.0,0.06589189419185479,0.6760570776664856,0.5093676183764948,0.7589709258986621,,,
-0.06289267812842146,-0.08428604822383104,-0.06366328537909373,0.07265033520926564,0.21414310206553605,-0.5096143175288752,-0.60579034996132,0.18497266929132364,0.7916975228261874,-1.0447573005271837,-1.0030915780578553,0,2026-01-02T09:16:17.359993,-0.5145464056651303,1.4826811878469077,-0.5677120693961323,4484.0,1.6832383879919839,1.8537048903758013,1.4449407949863597,0.7589709258986621,-0.0,0.0,-0.0
-0.08745705532417916,-0.07699262604544088,-0.08708891052907626,-0.02282019869136055,0.06392060135269906,-0.6314091658932558,-0.6451604393922041,-0.49668721989216963,-0.4940668751471701,-1.0669445942767635,-1.0030915780578553,0,2026-01-02T09:30:17.320964,-0.21513728290115072,1.4826811878469077,-1.0031563811168684,2505.0,0.6050073921252311,1.8537048903758013,0.9771542066814273,0.303588370359475,-0.0,0.0,-0.0
-2.738424516506554,-2.761902424267146,-2.739468750260361,-0.07088725809525956,-0.00785237121010055,-0.45824506175614316,-1.4203644015421029,-0.618116712808894,-0.8155079746405095,-1.1732266344757214,-1.3362216224313128,0,2026-01-02T09:32:20.342084,-0.3474008037175706,-1.3139207274415687,0.6331066494551048,4236.0,1.1441228900586076,1.8537048903758013,1.9127273832912923,1.2143534814378494,-0.0,-0.0,0.0
-0.7180242724800882,-0.715602270858623,-0.7179909633212929,-0.05998482916813256,0.01918767891821018,-0.3248507040237263,-0.8455853647902166,-0.6895491797688266,-0.8155079746405095,-1.091503823380768,-1.0030915780578553,0,2026-01-02T09:43:30.187788,-1.2296508483161857,0.7835307090247886,-0.8097430096486774,3278.0,0.6050073921252311,0.6760570776664856,0.5093676183764948,-0.15179418517971222,-0.0,0.0,-0.0
-0.44532603119574105,-0.4097737717363822,-0.4440863039701415,-0.06970276445870814,0.002496289950117184,-0.7233767044541147,-0.772744900570046,-0.7183700543142678,-0.922655007804956,-1.0631779628395794,-1.0030915780578553,0,2026-01-02T09:55:57.245078,1.240426634004447,1.133105948435848,-0.8250681128524411,4727.0,0.6050073921252311,-0.50159073504283,-0.42620555823337025,0.303588370359475,0.0,0.0,-0.0
-2.3210942133015426,-2.3280488539435784,-2.3215158384961154,0.5012720016359923,0.377051058394124,1.1284021125145305,-0.9369643632297098,0.11293545093402259,0.36310939016840155,1.637438190095435,0.8291236659961609,1,2026-01-02T10:01:21.896374,0.9740505680442508,-0.9643454880305092,-0.968454710643978,6317.0,0.06589189419185479,1.068606348569591,0.5093676183764948,1.6697360369770364,0.9740505680442508,-0.9643454880305092,-0.968454710643978
0.49671722135009927,0.5065561834333527,0.49710642162293023,0.5419430986868928,0.472525803291616,0.5678972491233499,0.9298593390106673,0.6301313308922999,0.6845504896617409,0.5861293765609058,0.8291236659961609,1,2026-01-02T10:19:18.186609,-0.5240740484679991,1.4826811878469077,1.1400681094600718,3991.0,0.8745651410919193,0.6760570776664856,0.9771542066814273,0.7589709258986621,-0.5240740484679991,1.4826811878469077,1.1400681094600718
-2.699453376692879,-2.721503468497134,-2.70044359298642,0.6416486049020425,0.5376222202671782,1.2949379255841937,-1.1862092304150016,0.6827475791835881,0.6845504896617409,2.395909553668896,0.8291236659961609,1,2026-01-02T10:23:00.270101,1.2597741426461961,-1.3139207274415687,-0.1562242408444982,8567.0,1.6832383879919839,0.6760570776664856,-1.3617787348432353,-1.9733244073364609,1.2597741426461961,-1.3139207274415687,-0.1562242408444982
-2.7045461137878575,-2.7294722075438935,-2.7056396760328756,0.6388601494670054,0.5239352813133421,1.2733959796149836,-1.1897597260787554,0.6732857037154195,0.6845504896617409,2.4684191718178696,0.8291236659961609,1,2026-01-02T10:26:41.659265,1.4155980570711535,-1.3139207274415687,-0.895528357467447,2239.0,1.1441228900586076,1.461155619472696,0.5093676183764948,-1.0625592962580865,1.4155980570711535,-1.3139207274415687,-0.895528357467447
0.08440944901753147,0.09900995689315512,0.0849384572437733,0.5473751919800518,0.526939731327599,0.28329500141474595,0.6520791392496337,0.7047862362435363,0.6845504896617409,0.6306850105880284,0.8291236659961609,1,2026-01-02T10:42:47.817067,-0.8582705020634551,1.133105948435848,-0.6274271267073498,8065.0,-2.090570097541651,-0.8941400059459352,-0.42620555823337025,-0.6071767407188994,-0.8582705020634551,1.133105948435848,-0.6274271267073498
