experiment_id,timestamp,repository,model,mode,is_parallel,training_duration,hyperparam_learning_rate,hyperparam_batch_size,seed,energy_cpu_total_joules,energy_gpu_total_joules,gpu_power_avg_watts,gpu_power_max_watts,gpu_power_min_watts,gpu_util_avg,gpu_temp_max,gpu_temp_avg,perf_test_accuracy,cpu_pkg_ratio,gpu_power_fluctuation,gpu_temp_fluctuation,hyperparam_dropout,perf_map,perf_rank1,perf_rank5,hyperparam_kfold,l2_regularization,perf_top1_accuracy,perf_top5_accuracy,perf_accuracy,perf_precision,perf_recall,perf_eval_loss
bug-localization-by-dnn-and-rvsm_default_037,2025-12-18T20:48:06.757274,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,519,55860.21,25069.799999999985,71.22102272727268,79.74,37.93,0.24431818181818182,48.0,48.0,,0.6902286308873558,41.809999999999995,0.0,,,,,10.0,1e-05,0.386,0.627,,,,
bug-localization-by-dnn-and-rvsm_default_025,2025-12-18T18:25:51.818810,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,42,56464.52,24950.319999999996,71.902939481268,80.63,42.48,0.27089337175792505,49.0,49.0,,0.6935408827186788,38.15,0.0,,,,,10.0,1.5714756574404907e-05,0.382,0.626,,,,
bug-localization-by-dnn-and-rvsm_default_050_parallel,2025-12-19T00:31:57.048780,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,31740.21,1435.7900000000009,3.644137055837566,4.04,3.32,0.0,37.0,33.944162436548226,,0.956722027972028,0.7200000000000002,3.0558375634517745,,,,,4.0,1e-05,0.381,0.627,,,,
VulBERTa_mlp_001,2025-12-17T22:26:33.012398,VulBERTa,mlp,default,0,14,3e-05,,42,137821.05,1006255.219999999,236.32109441052114,319.18,4.39,89.22827618600282,83.0,77.7259276655707,,0.12046491445889364,314.79,5.274072334429306,,,,,,0.0,,,,,,0.6955666542053223
bug-localization-by-dnn-and-rvsm_default_030,2025-12-18T19:02:29.861416,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,42,14021.24,7150.299999999999,72.22525252525251,79.95,46.05,0.24242424242424243,49.0,49.0,,0.6622683092491146,33.900000000000006,0.0,,,,,3.0,1e-05,0.376,0.624,,,,
bug-localization-by-dnn-and-rvsm_default_024,2025-12-18T18:10:57.551941,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,42,58053.81,25748.66999999999,71.72331476323117,80.08,43.33,0.1532033426183844,50.0,49.05571030640669,,0.6927457278113966,36.75,0.944289693593312,,,,,10.0,1.4671027653833652e-05,0.383,0.628,,,,
bug-localization-by-dnn-and-rvsm_default_042_parallel,2025-12-18T22:16:04.671699,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,80013.71,3675.570000000001,3.8771835443037985,4.82,3.41,0.0,40.0,36.07172995780591,,0.9560807549067215,1.4100000000000001,3.928270042194093,,,,,10.0,8.032974649924362e-06,0.38,0.626,,,,
bug-localization-by-dnn-and-rvsm_default_049_parallel,2025-12-19T00:22:30.619979,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,65182.36,2836.909999999999,3.623128991060024,4.16,3.34,0.0,37.0,33.4610472541507,,0.9582925544481733,0.8200000000000003,3.5389527458493006,,,,,8.0,1e-05,0.382,0.631,,,,
VulBERTa_mlp_017,2025-12-18T14:23:58.092965,VulBERTa,mlp,default,0,10,3e-05,,42,102110.77,676162.3500000002,213.16593631778065,319.4,4.93,88.98581336696091,84.0,77.21500630517023,,0.13120171746391546,314.46999999999997,6.784993694829765,,,,,,1.7245063477405002e-05,,,,,,0.683940052986145
bug-localization-by-dnn-and-rvsm_default_027,2025-12-18T18:48:42.003704,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,42,45647.26,20642.679999999997,72.43045614035087,80.67,41.31,0.28771929824561404,50.0,49.82105263157895,,0.688600110363654,39.36,0.1789473684210492,,,,,8.0,1e-05,0.384,0.627,,,,
bug-localization-by-dnn-and-rvsm_default_039,2025-12-18T21:18:01.056464,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,3609,56681.73,25009.90999999999,70.64946327683613,79.32,42.51,0.2457627118644068,49.0,48.03107344632768,,0.6938498235559969,36.809999999999995,0.9689265536723184,,,,,10.0,1e-05,0.385,0.632,,,,
bug-localization-by-dnn-and-rvsm_default_047_parallel,2025-12-18T23:45:40.173795,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,50839.88,2236.900000000001,3.6313311688311702,4.21,3.33,0.0,38.0,33.88798701298701,,0.957855393639177,0.8799999999999999,4.112012987012989,,,,,6.0,1e-05,0.377,0.627,,,,
bug-localization-by-dnn-and-rvsm_default_046_parallel,2025-12-18T23:31:37.068682,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,41592.4,1867.6699999999978,3.662098039215682,4.28,3.28,0.0,38.0,34.543137254901964,,0.9570256099449449,1.0000000000000004,3.456862745098036,,,,,5.0,1e-05,0.38,0.625,,,,
bug-localization-by-dnn-and-rvsm_default_036,2025-12-18T20:33:14.814882,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,2549,56790.27,25322.349999999984,71.33056338028165,79.66,50.89,0.28169014084507044,48.0,48.0,,0.6916143949614567,28.769999999999996,0.0,,,,,10.0,1e-05,0.385,0.626,,,,
VulBERTa_mlp_007,2025-12-18T05:14:03.640448,VulBERTa,mlp,default,0,10,1.535780817024892e-05,,42,101141.21,665160.74,212.17248484848486,319.02,5.0,88.69218500797449,84.0,77.66507177033493,,0.13198610547709036,314.02,6.334928229665067,,,,,,0.0,,,,,,0.7611439228057861
bug-localization-by-dnn-and-rvsm_default_045_parallel,2025-12-18T23:19:49.106193,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,81524.91,3554.590000000005,3.664525773195882,4.5,3.31,0.0,39.0,34.62680412371134,,0.9582203703594872,1.19,4.373195876288662,,,,,10.0,1.3334921924948839e-05,0.383,0.629,,,,
VulBERTa_mlp_016,2025-12-18T13:28:36.740827,VulBERTa,mlp,default,0,10,3e-05,,42,101729.93,673446.2600000008,212.7120214782062,319.29,5.08,89.17214150347442,84.0,77.15476942514213,,0.1312345906806037,314.21000000000004,6.845230574857865,,,,,,3.35973705148307e-05,,,,,,0.683940052986145
bug-localization-by-dnn-and-rvsm_default_051_parallel,2025-12-19T00:53:18.146259,bug-localization-by-dnn-and-rvsm,default,parallel,1,9170,,,42,80925.36,3464.3500000000063,3.623797071129714,4.04,3.37,0.0,37.0,33.42468619246862,,0.9589481940392969,0.6699999999999999,3.57531380753138,,,,,10.0,1e-05,0.38,0.626,,,,
bug-localization-by-dnn-and-rvsm_default_032,2025-12-18T19:33:01.163684,bug-localization-by-dnn-and-rvsm,default,default,0,13681,,,42,57391.61,25447.62999999999,71.68346478873237,79.84,40.91,0.27605633802816903,49.0,48.98309859154929,,0.692807056172896,38.93000000000001,0.016901408450706867,,,,,10.0,1e-05,0.382,0.629,,,,
VulBERTa_mlp_020,2025-12-18T17:10:06.878266,VulBERTa,mlp,default,0,10,3e-05,,42,102024.11,674290.4400000008,212.3749417322837,318.98,4.98,89.0828346456693,84.0,77.1984251968504,,0.1314210972858874,314.0,6.801574803149606,,,,,,0.0008274749235766515,,,,,,0.683940052986145
bug-localization-by-dnn-and-rvsm_default_034,2025-12-18T20:03:07.299406,bug-localization-by-dnn-and-rvsm,default,default,0,1097,,,42,55946.61,24834.07000000002,71.77476878612723,79.94,57.51,0.23410404624277456,49.0,48.29190751445087,,0.6925741402523473,22.43,0.7080924855491304,,,,,10.0,1e-05,0.384,0.63,,,,
VulBERTa_mlp_013,2025-12-18T10:43:47.595548,VulBERTa,mlp,default,0,10,3e-05,,5426,100508.47,679917.489999999,217.99214171208686,318.8,5.03,88.8403334402052,84.0,78.10708560436038,,0.1287866820832051,313.77000000000004,5.892914395639622,,,,,,0.0,,,,,,0.6944606900215149
bug-localization-by-dnn-and-rvsm_default_043_parallel,2025-12-18T22:37:27.100063,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,81062.53,3742.829999999997,3.8947242455775206,4.77,3.51,0.0,40.0,35.8210197710718,,0.9558656433980116,1.2599999999999998,4.1789802289281965,,,,,10.0,1.8268234645090317e-05,0.382,0.626,,,,
bug-localization-by-dnn-and-rvsm_default_031,2025-12-18T19:17:53.007898,bug-localization-by-dnn-and-rvsm,default,default,0,19688,,,42,58429.4,25860.619999999995,71.63606648199445,80.19,42.46,0.2659279778393352,49.0,48.99445983379501,,0.6931947578135585,37.73,0.005540166204987429,,,,,10.0,1e-05,0.383,0.627,,,,
bug-localization-by-dnn-and-rvsm_default_033,2025-12-18T19:48:18.314928,bug-localization-by-dnn-and-rvsm,default,default,0,19784,,,42,57789.17,25511.73000000001,71.4614285714286,80.11,48.42,0.22408963585434175,49.0,48.666666666666664,,0.6937400436249788,31.689999999999998,0.3333333333333357,,,,,10.0,1e-05,0.379,0.627,,,,
bug-localization-by-dnn-and-rvsm_default_029,2025-12-18T18:57:48.810922,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,42,7256.72,4098.120000000001,71.89684210526318,73.88,57.22,0.0,49.0,49.0,,0.63908606374022,16.659999999999997,0.0,,,,,2.0,1e-05,0.381,0.629,,,,
bug-localization-by-dnn-and-rvsm_default_048_parallel,2025-12-19T00:04:57.033762,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,72153.19,3125.9300000000017,3.6348023255813975,4.14,3.37,0.0011627906976744186,37.0,33.46976744186046,,0.9584754710203838,0.7699999999999996,3.530232558139538,,,,,9.0,1e-05,0.376,0.626,,,,
VulBERTa_mlp_011,2025-12-18T08:54:17.706628,VulBERTa,mlp,default,0,10,3e-05,,6502,102084.91,669635.3499999989,211.70893139424564,318.89,5.01,88.49257034460955,84.0,77.58963009800821,,0.13228227285363758,313.88,6.4103699019917855,,,,,,0.0,,,,,,0.6671654582023621
VulBERTa_mlp_010,2025-12-18T07:59:05.521796,VulBERTa,mlp,default,0,10,3.1637909869442554e-05,,42,102047.58,668345.9799999989,211.9042422320859,319.01,4.97,88.7285986049461,84.0,77.54565630944832,,0.1324616213043112,314.03999999999996,6.454343690551681,,,,,,0.0,,,,,,0.6868898272514343
VulBERTa_mlp_003,2025-12-18T01:19:01.647077,VulBERTa,mlp,default,0,12,3e-05,,42,121763.64,802744.0500000009,212.98595118068476,319.12,5.1,88.85752188909525,84.0,77.78270098169276,,0.1317064653080386,314.02,6.217299018307244,,,,,,0.0,,,,,,0.6929996609687805
VulBERTa_mlp_008,2025-12-18T06:09:10.310202,VulBERTa,mlp,default,0,10,2.7043985628756564e-05,,42,101807.57,669316.1099999966,211.87594491927717,318.8,5.05,88.71066793289016,84.0,77.59164292497626,,0.13202495610042794,313.75,6.408357075023744,,,,,,0.0,,,,,,0.6746624708175659
VulBERTa_mlp_018,2025-12-18T15:19:13.089136,VulBERTa,mlp,default,0,10,3e-05,,42,102142.08,676341.8100000003,213.62659823120666,319.01,4.94,89.03948199620973,84.0,77.80037902716361,,0.13120641456048623,314.07,6.199620972836385,,,,,,5.1717018319914426e-05,,,,,,0.683940052986145
VulBERTa_mlp_006,2025-12-18T04:19:21.470088,VulBERTa,mlp,default,0,10,2.0440721202738793e-05,,42,101017.61,672700.8700000006,214.9890923617771,318.73,5.09,88.66794503036114,84.0,78.01534036433365,,0.13056119584994264,313.64000000000004,5.984659635666347,,,,,,0.0,,,,,,0.7404462695121765
bug-localization-by-dnn-and-rvsm_default_040,2025-12-18T21:32:58.258404,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,475,56484.08,24820.78000000001,71.52962536023058,80.19,41.96,0.2968299711815562,49.0,48.80115273775216,,0.6947196022476392,38.23,0.19884726224783833,,,,,10.0,1e-05,0.378,0.624,,,,
bug-localization-by-dnn-and-rvsm_default_044_parallel,2025-12-18T22:58:18.495504,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,78715.17,3557.12,3.80847965738758,4.81,3.33,0.0,40.0,35.642398286937905,,0.9567640574973664,1.4799999999999995,4.357601713062095,,,,,10.0,1.4304542933925053e-05,0.385,0.629,,,,
bug-localization-by-dnn-and-rvsm_default_035,2025-12-18T20:18:11.746037,bug-localization-by-dnn-and-rvsm,default,default,0,6563,,,42,56920.66,25492.539999999983,72.01282485875701,79.97,41.48,0.2994350282485876,49.0,48.02824858757062,,0.6906740667757109,38.49,0.9717514124293771,,,,,10.0,1e-05,0.383,0.629,,,,
VulBERTa_mlp_005,2025-12-18T03:24:45.387449,VulBERTa,mlp,default,0,6,3e-05,,42,62261.39,406479.68000000005,212.1501461377871,318.9,5.03,87.6205636743215,84.0,77.49060542797494,,0.13282682910631236,313.87,6.509394572025059,,,,,,0.0,,,,,,0.7022290825843811
bug-localization-by-dnn-and-rvsm_default_021,2025-12-18T17:25:21.519509,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,42,57744.0,26364.25,74.8984375,85.31,45.06,0.2840909090909091,63.0,57.76988636363637,,0.6865438289347359,40.25,5.230113636363633,,,,,10.0,5.033537731186141e-06,0.376,0.626,,,,
VulBERTa_mlp_009,2025-12-18T07:04:03.262318,VulBERTa,mlp,default,0,10,4.0004429296629304e-05,,42,101455.96,669288.2699999992,212.8102607313193,319.42,5.1,88.84165341812401,84.0,77.80922098569157,,0.1316337587113693,314.32,6.190779014308433,,,,,,0.0,,,,,,0.6927470564842224
bug-localization-by-dnn-and-rvsm_default_028,2025-12-18T18:54:46.595001,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,42,19736.59,9748.060000000003,72.20785185185187,80.52,43.28,0.14814814814814814,50.0,49.39259259259259,,0.6693852563961248,37.239999999999995,0.6074074074074076,,,,,4.0,1e-05,0.367,0.617,,,,
bug-localization-by-dnn-and-rvsm_default_023,2025-12-18T17:55:39.784238,bug-localization-by-dnn-and-rvsm,default,default,0,10000,,,42,57897.1,25912.610000000008,72.78823033707867,80.92,57.9,0.28370786516853935,50.0,50.0,,0.6908161357436984,23.020000000000003,0.0,,,,,10.0,1.2757580838407053e-05,0.382,0.626,,,,
VulBERTa_mlp_002,2025-12-18T00:13:27.448508,VulBERTa,mlp,default,0,20,3e-05,,42,199189.95,1371967.4599999962,221.75003394213613,319.49,4.94,89.40084047195732,84.0,78.02602230483271,,0.1267791175678575,314.55,5.973977695167292,,,,,,0.0,,,,,,0.6802908778190613
bug-localization-by-dnn-and-rvsm_default_052_parallel,2025-12-19T01:13:59.707341,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,4991,77871.89,3343.8400000000083,3.614962162162171,4.16,3.32,0.0,37.0,33.37405405405406,,0.9588276803028181,0.8400000000000003,3.6259459459459435,,,,,10.0,1e-05,0.379,0.623,,,,
VulBERTa_mlp_014,2025-12-18T11:38:39.460591,VulBERTa,mlp,default,0,10,3e-05,,1907,101051.34,680927.809999999,216.58009223918543,318.89,5.09,88.61259541984732,84.0,77.57729007633588,,0.12922510785613675,313.8,6.422709923664115,,,,,,0.0,,,,,,0.6927725672721863
VulBERTa_mlp_015,2025-12-18T12:33:22.297341,VulBERTa,mlp,default,0,10,3e-05,,7178,100725.54,680028.939999999,216.9151323763952,318.78,5.01,88.81818181818181,84.0,77.82041467304626,,0.12901051813369052,313.77,6.179585326953742,,,,,,0.0,,,,,,0.6712085604667664
bug-localization-by-dnn-and-rvsm_default_012_parallel,2025-12-23T00:58:04.565713,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,8570.27,11222.879999999988,91.99081967213105,96.94,86.78,7.311475409836065,64.0,63.92622950819672,,0.4329917168313283,10.159999999999997,0.07377049180328044,,,,,2.0,1e-05,0.372,0.621,,,,
bug-localization-by-dnn-and-rvsm_default_026_parallel,2025-12-23T04:29:26.098758,bug-localization-by-dnn-and-rvsm,default,parallel,1,1546,,,42,67415.87,70078.69999999997,88.81964512040554,95.96,70.67,3.5956907477820024,65.0,64.4385297845374,,0.49031659941188965,25.289999999999992,0.5614702154626059,,,,,10.0,1e-05,0.38,0.629,,,,
bug-localization-by-dnn-and-rvsm_default_028_parallel,2025-12-23T05:05:01.923329,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,67289.48,70613.69999999991,89.158712121212,96.29,75.52,3.746212121212121,65.0,64.41666666666667,,0.4879472685111398,20.77000000000001,0.5833333333333286,,,,,10.0,1.1064423627171878e-05,0.383,0.629,,,,
bug-localization-by-dnn-and-rvsm_default_002_parallel,2025-12-22T22:23:56.485661,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,67032.36,69979.71999999999,88.02480503144652,95.02,75.75,3.7371069182389935,63.0,62.46666666666667,,0.48924416007698013,19.269999999999996,0.5333333333333314,,,,,10.0,1e-05,0.381,0.627,,,,
VulBERTa_mlp_050_parallel,2025-12-23T19:22:43.333806,VulBERTa,mlp,parallel,1,10,3e-05,,3166,145981.59,829824.8600000014,223.913885590934,318.92,89.38,91.49028602266594,84.0,79.32298974635727,,0.14960096851173693,229.54000000000002,4.6770102536427345,,,,,,0.0,,,,,,0.6903981566429138
bug-localization-by-dnn-and-rvsm_default_006_parallel,2025-12-22T23:35:29.059809,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,67138.53,69709.88999999997,88.24036708860756,95.76,73.72,3.6,64.0,63.05569620253164,,0.49060507969328404,22.040000000000006,0.9443037974683577,,,,,10.0,1e-05,0.38,0.628,,,,
bug-localization-by-dnn-and-rvsm_default_033_parallel,2025-12-23T06:34:25.757995,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,67379.28,70961.55,89.14767587939699,96.72,75.33,3.850502512562814,65.0,64.3391959798995,,0.4870527377925952,21.39,0.6608040201004997,,,,,10.0,1.9823352277489392e-05,0.376,0.624,,,,
bug-localization-by-dnn-and-rvsm_default_001_parallel,2025-12-22T22:06:06.154204,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,66078.16,68028.29000000005,86.66024203821662,94.63,75.03,3.794904458598726,63.0,59.07515923566879,,0.4927291714902599,19.599999999999994,3.9248407643312078,,,,,10.0,1e-05,0.382,0.629,,,,
bug-localization-by-dnn-and-rvsm_default_032_parallel,2025-12-23T06:16:35.505760,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,67684.2,71068.77999999996,89.05862155388465,96.6,45.84,3.7130325814536342,65.0,64.35964912280701,,0.4878035772637101,50.75999999999999,0.6403508771929864,,,,,10.0,9.419970632254051e-06,0.382,0.628,,,,
bug-localization-by-dnn-and-rvsm_default_031_parallel,2025-12-23T05:58:40.328033,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,67581.85,70765.86,89.01366037735849,96.66,70.16,3.70062893081761,65.0,64.36477987421384,,0.48849272604512206,26.5,0.6352201257861623,,,,,10.0,1.891601622828019e-05,0.383,0.629,,,,
bug-localization-by-dnn-and-rvsm_default_027_parallel,2025-12-23T04:47:13.624032,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,67322.18,70266.9400000001,88.94549367088621,96.02,76.27,3.7341772151898733,65.0,64.36075949367088,,0.4892987178055935,19.75,0.6392405063291164,,,,,10.0,1.553888538869196e-05,0.379,0.625,,,,
bug-localization-by-dnn-and-rvsm_default_036_parallel,2025-12-23T07:28:00.862568,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,2817,68432.16,71106.74000000005,88.66177057356614,96.42,49.3,3.561097256857855,65.0,64.39900249376558,,0.49041636418231743,47.120000000000005,0.600997506234421,,,,,10.0,1e-05,0.374,0.626,,,,
bug-localization-by-dnn-and-rvsm_default_024_parallel,2025-12-23T03:53:51.972381,bug-localization-by-dnn-and-rvsm,default,parallel,1,3772,,,42,67292.02,70236.12999999998,88.68198232323229,96.21,66.54,3.6275252525252526,65.0,63.99873737373738,,0.48929633678632356,29.669999999999987,1.0012626262626227,,,,,10.0,1e-05,0.382,0.628,,,,
bug-localization-by-dnn-and-rvsm_default_010_parallel,2025-12-23T00:47:01.787229,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,68072.62,70814.33999999995,88.85111668757835,96.91,75.2,3.670012547051443,65.0,63.958594730238396,,0.49012967092086984,21.709999999999994,1.0414052697616043,,,,,10.0,1e-05,0.381,0.628,,,,
bug-localization-by-dnn-and-rvsm_default_016_parallel,2025-12-23T01:38:03.121283,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,52552.07,55616.77000000003,88.84468051118216,96.48,75.19,4.022364217252396,65.0,63.85463258785943,,0.48583372069072744,21.290000000000006,1.1453674121405726,,,,,8.0,1e-05,0.382,0.626,,,,
bug-localization-by-dnn-and-rvsm_default_025_parallel,2025-12-23T04:11:37.085876,bug-localization-by-dnn-and-rvsm,default,parallel,1,15811,,,42,66982.94,69949.97999999997,88.76901015228422,96.06,68.12,3.6941624365482233,65.0,64.12817258883248,,0.4891660821955744,27.939999999999998,0.8718274111675157,,,,,10.0,1e-05,0.381,0.627,,,,
bug-localization-by-dnn-and-rvsm_default_018_parallel,2025-12-23T02:06:57.032488,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,60861.97,64101.84,88.78371191135733,96.13,74.97,3.7922437673130194,64.0,63.893351800554015,,0.4870367668847485,21.159999999999997,0.10664819944598491,,,,,9.0,1e-05,0.38,0.627,,,,
VulBERTa_mlp_045_parallel,2025-12-23T13:56:26.421681,VulBERTa,mlp,parallel,1,10,2.648401537851974e-05,,42,145077.23,833589.070000002,226.51876902173967,318.34,89.5,91.60760869565217,84.0,79.23423913043479,,0.14823973196992654,228.83999999999997,4.765760869565213,,,,,,0.0,,,,,,0.7030137181282043
bug-localization-by-dnn-and-rvsm_default_038_parallel,2025-12-23T08:03:33.993300,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,933,66383.97,68915.16000000006,88.80819587628874,96.15,71.19,3.804123711340206,65.0,64.38788659793815,,0.49064594872117784,24.960000000000008,0.6121134020618513,,,,,10.0,1e-05,0.379,0.627,,,,
bug-localization-by-dnn-and-rvsm_default_029_parallel,2025-12-23T05:22:56.317504,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,67827.04,70575.45,88.88595717884131,96.11,69.84,3.6486146095717884,65.0,64.39924433249371,,0.4900709517581656,26.269999999999996,0.6007556675062915,,,,,10.0,6.877808105790642e-06,0.383,0.629,,,,
VulBERTa_mlp_047_parallel,2025-12-23T16:06:44.196660,VulBERTa,mlp,parallel,1,10,3e-05,,42,147336.89,833341.4000000007,222.8185561497328,319.01,89.46,91.99946524064171,84.0,78.98288770053476,,0.15023977944897698,229.55,5.017112299465239,,,,,,0.0006613687937758023,,,,,,0.683940052986145
bug-localization-by-dnn-and-rvsm_default_008_parallel,2025-12-23T00:11:09.510607,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,67201.36,70037.27000000002,88.65477215189875,96.16,75.85,3.730379746835443,64.0,63.54556962025316,,0.4896679601071506,20.310000000000002,0.45443037974683875,,,,,10.0,1e-05,0.382,0.627,,,,
bug-localization-by-dnn-and-rvsm_default_015_parallel,2025-12-23T01:23:44.103074,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,16109.87,19362.48,90.47887850467289,96.37,86.48,5.780373831775701,64.0,63.925233644859816,,0.4541528824563357,9.89,0.07476635514018426,,,,,3.0,1e-05,0.379,0.626,,,,
VulBERTa_mlp_046_parallel,2025-12-23T15:01:12.371010,VulBERTa,mlp,parallel,1,10,1.847023601769821e-05,,42,145726.45,826764.5200000012,223.75223815967556,317.64,89.41,91.48173207036535,84.0,79.03328822733424,,0.14984864075395973,228.23,4.966711772665761,,,,,,0.0,,,,,,0.8021308779716492
bug-localization-by-dnn-and-rvsm_default_021_parallel,2025-12-23T03:00:34.079243,bug-localization-by-dnn-and-rvsm,default,parallel,1,7817,,,42,67600.76,70348.29999999999,88.71160151324084,96.12,75.76,3.6960907944514503,65.0,63.957124842370746,,0.4900414689306328,20.36,1.042875157629254,,,,,10.0,1e-05,0.379,0.624,,,,
bug-localization-by-dnn-and-rvsm_default_034_parallel,2025-12-23T06:52:08.519847,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,3179,66820.94,70097.16,89.06881829733165,96.34,74.85,3.7420584498094027,65.0,64.38119440914866,,0.4880358404038619,21.49000000000001,0.6188055908513377,,,,,10.0,1e-05,0.384,0.628,,,,
bug-localization-by-dnn-and-rvsm_default_004_parallel,2025-12-22T22:59:46.163538,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,67374.67,70558.41000000003,88.41906015037598,95.74,75.96,3.743107769423559,64.0,63.12907268170426,,0.4884591136513445,19.78,0.8709273182957418,,,,,10.0,1e-05,0.38,0.626,,,,
bug-localization-by-dnn-and-rvsm_default_011_parallel,2025-12-23T00:54:16.191616,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,22812.49,26346.299999999996,90.22705479452053,96.42,86.41,5.243150684931507,65.0,63.96917808219178,,0.4640571909926995,10.010000000000005,1.0308219178082183,,,,,4.0,1e-05,0.383,0.627,,,,
VulBERTa_mlp_048_parallel,2025-12-23T17:12:27.868444,VulBERTa,mlp,parallel,1,10,3e-05,,42,148186.83,825433.0300000006,219.99814232409398,319.76,89.25,92.04077825159915,84.0,78.75,,0.1522019384444355,230.51,5.25,,,,,,0.00035332476359410285,,,,,,0.683940052986145
bug-localization-by-dnn-and-rvsm_default_009_parallel,2025-12-23T00:29:03.296449,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,42,67569.05,70626.42000000001,88.7266582914573,96.43,74.95,3.6055276381909547,64.0,63.62562814070352,,0.4889382408844515,21.480000000000004,0.3743718592964811,,,,,10.0,1e-05,0.382,0.628,,,,
VulBERTa_mlp_044_parallel,2025-12-23T12:51:55.957766,VulBERTa,mlp,parallel,1,10,1.993331277666769e-05,,42,145236.29,823435.1699999985,223.63801466594202,318.52,89.52,91.65833785985878,84.0,79.2753938077132,,0.14993348725273709,229.0,4.7246061922867995,,,,,,0.0,,,,,,0.7404462695121765
bug-localization-by-dnn-and-rvsm_default_040_parallel,2025-12-23T08:39:36.337732,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,5397,68730.81,71374.16999999997,88.77384328358205,96.44,72.47,3.63681592039801,65.0,64.55472636815921,,0.4905665023470258,23.97,0.4452736318407915,,,,,10.0,1e-05,0.381,0.629,,,,
VulBERTa_mlp_043_parallel,2025-12-23T11:47:23.680922,VulBERTa,mlp,parallel,1,14,3e-05,,42,201856.92,1163353.4200000048,226.99578926829363,318.67,89.64,91.7730731707317,84.0,79.45873170731707,,0.14785774329836918,229.03000000000003,4.541268292682929,,,,,,0.0,,,,,,0.6955666542053223
bug-localization-by-dnn-and-rvsm_default_019_parallel,2025-12-23T02:24:53.212378,bug-localization-by-dnn-and-rvsm,default,parallel,1,2057,,,42,67791.4,70777.81000000006,88.6939974937344,95.68,67.75,3.7042606516290726,65.0,63.943609022556394,,0.4892241212892819,27.930000000000007,1.0563909774436055,,,,,10.0,1e-05,0.382,0.629,,,,
bug-localization-by-dnn-and-rvsm_default_035_parallel,2025-12-23T07:09:55.233559,bug-localization-by-dnn-and-rvsm,default,parallel,1,10000,,,9313,67261.68,70144.03000000009,88.90244613434739,96.39,75.0,3.6425855513307983,65.0,64.5551330798479,,0.48951153485542886,21.39,0.4448669201520943,,,,,10.0,1e-05,0.382,0.629,,,,
bug-localization-by-dnn-and-rvsm_default_023_parallel,2025-12-23T03:36:02.261622,bug-localization-by-dnn-and-rvsm,default,parallel,1,18578,,,42,66410.71,69554.58000000003,88.71757653061229,95.85,71.36,3.6989795918367347,65.0,63.99362244897959,,0.48843870373093007,24.489999999999995,1.0063775510204067,,,,,10.0,1e-05,0.381,0.628,,,,
